task_id,task_count,all_tasks_count,task_type,min_size_in,max_size_in,avg_size_in,count_in,sum_in,min_size_out,max_size_out,avg_size_out,count_out,sum_out,exec_file_size
mDiffFit_557,654,934,1,277,4144320,3315511.4,5,16577557,267,267,267.0,1,267,746640
mDiffFit_446,654,934,1,277,4144320,3312055.4,5,16560277,266,266,266.0,1,266,746640
mProject_129,132,934,0,277,1466204,733240.5,2,1466481,4144320,4144320,4144320.0,2,8288640,5930728
mBackground_25,132,934,4,2476,4144320,2074613.0,4,8298452,4144320,4144320,4144320.0,2,8288640,5793368
mDiffFit_269,654,934,1,277,4161600,3329335.4,5,16646677,256,256,256.0,1,256,746640
mDiffFit_448,654,934,1,277,4144320,3312055.4,5,16560277,273,273,273.0,1,273,746640
mDiffFit_400,654,934,1,277,4161600,3329335.4,5,16646677,262,262,262.0,1,262,746640
mDiffFit_601,654,934,1,277,4144320,3315511.4,5,16577557,266,266,266.0,1,266,746640
mProject_61,132,934,0,277,1472599,736438.0,2,1472876,4161600,4161600,4161600.0,2,8323200,5930728
mBackground_128,132,934,4,2476,4144320,2074613.0,4,8298452,4144320,4144320,4144320.0,2,8288640,5793368
mConcatFit_2,3,934,2,256,28860,396.62100456621005,219,86860,45553,45553,45553.0,1,45553,799096
mDiffFit_539,654,934,1,277,4144320,3315511.4,5,16577557,267,267,267.0,1,267,746640
mDiffFit_437,654,934,1,277,4144320,3312055.4,5,16560277,267,267,267.0,1,267,746640
mProject_7,132,934,0,277,1538764,769520.5,2,1539041,4152960,4152960,4152960.0,2,8305920,5930728
mDiffFit_519,654,934,1,277,4144320,3312055.4,5,16560277,264,264,264.0,1,264,746640
mDiffFit_45,654,934,1,277,4152960,3318967.4,5,16594837,270,270,270.0,1,270,746640
mDiffFit_173,654,934,1,277,4152960,3322423.4,5,16612117,266,266,266.0,1,266,746640
mDiffFit_477,654,934,1,277,4144320,3315511.4,5,16577557,267,267,267.0,1,267,746640
mDiffFit_353,654,934,1,277,4161600,3329335.4,5,16646677,263,263,263.0,1,263,746640
mDiffFit_375,654,934,1,277,4161600,3329335.4,5,16646677,269,269,269.0,1,269,746640
mProject_112,132,934,0,277,1417831,709054.0,2,1418108,4144320,4144320,4144320.0,2,8288640,5930728
mConcatFit_1,3,934,2,256,28860,397.60730593607303,219,87076,45553,45553,45553.0,1,45553,799096
mDiffFit_596,654,934,1,277,4144320,3315511.4,5,16577557,270,270,270.0,1,270,746640
mDiffFit_242,654,934,1,277,4173120,3333943.4,5,16669717,265,265,265.0,1,265,746640
mDiffFit_445,654,934,1,277,4144320,3312055.4,5,16560277,266,266,266.0,1,266,746640
mProject_114,132,934,0,277,1468954,734615.5,2,1469231,4144320,4144320,4144320.0,2,8288640,5930728
mProject_107,132,934,0,277,1431122,715699.5,2,1431399,4144320,4144320,4144320.0,2,8288640,5930728
mBackground_92,132,934,4,2476,4144320,2074613.0,4,8298452,4144320,4144320,4144320.0,2,8288640,5793368
mProject_47,132,934,0,277,1477454,738865.5,2,1477731,4161600,4161600,4161600.0,2,8323200,5930728
mBackground_99,132,934,4,2476,4144320,2074613.0,4,8298452,4144320,4144320,4144320.0,2,8288640,5793368
mDiffFit_121,654,934,1,277,4152960,3322423.4,5,16612117,265,265,265.0,1,265,746640
mDiffFit_571,654,934,1,277,4144320,3315511.4,5,16577557,268,268,268.0,1,268,746640
mProject_56,132,934,0,277,1464705,732491.0,2,1464982,4161600,4161600,4161600.0,2,8323200,5930728
mDiffFit_78,654,934,1,277,4152960,3318967.4,5,16594837,265,265,265.0,1,265,746640
mDiffFit_312,654,934,1,277,4173120,3333943.4,5,16669717,269,269,269.0,1,269,746640
mDiffFit_549,654,934,1,277,4144320,3315511.4,5,16577557,272,272,272.0,1,272,746640
mProject_95,132,934,0,277,1430932,715604.5,2,1431209,4144320,4144320,4144320.0,2,8288640,5930728
mDiffFit_295,654,934,1,277,4161600,3329335.4,5,16646677,269,269,269.0,1,269,746640
mDiffFit_507,654,934,1,277,4144320,3312055.4,5,16560277,262,262,262.0,1,262,746640
mDiffFit_50,654,934,1,277,4144320,3315511.4,5,16577557,261,261,261.0,1,261,746640
mDiffFit_168,654,934,1,277,4152960,3318967.4,5,16594837,270,270,270.0,1,270,746640
mDiffFit_461,654,934,1,277,4152960,3318967.4,5,16594837,267,267,267.0,1,267,746640
mDiffFit_307,654,934,1,277,4170240,3332791.4,5,16663957,261,261,261.0,1,261,746640
mDiffFit_422,654,934,1,277,4170240,3332791.4,5,16663957,266,266,266.0,1,266,746640
mDiffFit_385,654,934,1,277,4161600,3329335.4,5,16646677,272,272,272.0,1,272,746640
mDiffFit_99,654,934,1,277,4152960,3318967.4,5,16594837,267,267,267.0,1,267,746640
mProject_104,132,934,0,277,1468394,734335.5,2,1468671,4144320,4144320,4144320.0,2,8288640,5930728
mDiffFit_632,654,934,1,277,4144320,3312055.4,5,16560277,272,272,272.0,1,272,746640
mDiffFit_62,654,934,1,277,4152960,3322423.4,5,16612117,268,268,268.0,1,268,746640
mDiffFit_345,654,934,1,277,4161600,3329335.4,5,16646677,266,266,266.0,1,266,746640
mDiffFit_429,654,934,1,277,4161600,3329335.4,5,16646677,266,266,266.0,1,266,746640
mDiffFit_603,654,934,1,277,4144320,3312055.4,5,16560277,266,266,266.0,1,266,746640
mDiffFit_114,654,934,1,277,4152960,3318967.4,5,16594837,262,262,262.0,1,262,746640
mBackground_115,132,934,4,2476,4144320,2074613.0,4,8298452,4144320,4144320,4144320.0,2,8288640,5793368
mDiffFit_584,654,934,1,277,4144320,3312055.4,5,16560277,264,264,264.0,1,264,746640
mBackground_34,132,934,4,2476,4144320,2074613.0,4,8298452,4144320,4144320,4144320.0,2,8288640,5793368
mDiffFit_487,654,934,1,277,4144320,3315511.4,5,16577557,264,264,264.0,1,264,746640
mDiffFit_469,654,934,1,277,4144320,3315511.4,5,16577557,264,264,264.0,1,264,746640
mProject_96,132,934,0,277,1468091,734184.0,2,1468368,4144320,4144320,4144320.0,2,8288640,5930728
mDiffFit_459,654,934,1,277,4144320,3312055.4,5,16560277,272,272,272.0,1,272,746640
mDiffFit_141,654,934,1,277,4152960,3318967.4,5,16594837,270,270,270.0,1,270,746640
mDiffFit_191,654,934,1,277,4152960,3318967.4,5,16594837,270,270,270.0,1,270,746640
mDiffFit_35,654,934,1,277,4152960,3322423.4,5,16612117,273,273,273.0,1,273,746640
mProject_101,132,934,0,277,1475585,737931.0,2,1475862,4144320,4144320,4144320.0,2,8288640,5930728
mDiffFit_468,654,934,1,277,4152960,3318967.4,5,16594837,266,266,266.0,1,266,746640
mDiffFit_132,654,934,1,277,4144320,3315511.4,5,16577557,277,277,277.0,1,277,746640
mDiffFit_175,654,934,1,277,4158720,3324727.4,5,16623637,265,265,265.0,1,265,746640
mDiffFit_497,654,934,1,277,4144320,3312055.4,5,16560277,261,261,261.0,1,261,746640
mDiffFit_623,654,934,1,277,4144320,3315511.4,5,16577557,271,271,271.0,1,271,746640
mDiffFit_403,654,934,1,277,4170240,3332791.4,5,16663957,266,266,266.0,1,266,746640
mBackground_9,132,934,4,2476,4152960,2078933.0,4,8315732,4152960,4152960,4152960.0,2,8305920,5793368
mDiffFit_100,654,934,1,277,4144320,3315511.4,5,16577557,264,264,264.0,1,264,746640
mDiffFit_462,654,934,1,277,4152960,3318967.4,5,16594837,266,266,266.0,1,266,746640
mBackground_131,132,934,4,2476,4135680,2070293.0,4,8281172,4135680,4135680,4135680.0,2,8271360,5793368
mDiffFit_6,654,934,1,277,4152960,3318967.4,5,16594837,267,267,267.0,1,267,746640
mDiffFit_199,654,934,1,277,4152960,3322423.4,5,16612117,270,270,270.0,1,270,746640
mDiffFit_293,654,934,1,277,4170240,3332791.4,5,16663957,265,265,265.0,1,265,746640
mDiffFit_20,654,934,1,277,4152960,3318967.4,5,16594837,262,262,262.0,1,262,746640
mDiffFit_322,654,934,1,277,4170240,3332791.4,5,16663957,268,268,268.0,1,268,746640
mDiffFit_616,654,934,1,277,4144320,3315511.4,5,16577557,259,259,259.0,1,259,746640
mBackground_23,132,934,4,2476,4158720,2081813.0,4,8327252,4158720,4158720,4158720.0,2,8317440,5793368
mDiffFit_613,654,934,1,277,4144320,3315511.4,5,16577557,263,263,263.0,1,263,746640
mDiffFit_123,654,934,1,277,4152960,3318967.4,5,16594837,269,269,269.0,1,269,746640
mDiffFit_153,654,934,1,277,4152960,3318967.4,5,16594837,260,260,260.0,1,260,746640
mProject_10,132,934,0,277,1531938,766107.5,2,1532215,4144320,4144320,4144320.0,2,8288640,5930728
mProject_76,132,934,0,277,1474880,737578.5,2,1475157,4170240,4170240,4170240.0,2,8340480,5930728
mDiffFit_439,654,934,1,277,4144320,3312055.4,5,16560277,261,261,261.0,1,261,746640
mDiffFit_284,654,934,1,277,4161600,3329335.4,5,16646677,264,264,264.0,1,264,746640
mDiffFit_377,654,934,1,277,4161600,3329335.4,5,16646677,263,263,263.0,1,263,746640
mDiffFit_397,654,934,1,277,4170240,3332791.4,5,16663957,267,267,267.0,1,267,746640
mDiffFit_637,654,934,1,277,4144320,3312055.4,5,16560277,270,270,270.0,1,270,746640
mBackground_39,132,934,4,2476,4144320,2074613.0,4,8298452,4144320,4144320,4144320.0,2,8288640,5793368
mProject_102,132,934,0,277,1474299,737288.0,2,1474576,4144320,4144320,4144320.0,2,8288640,5930728
mDiffFit_122,654,934,1,277,4152960,3322423.4,5,16612117,272,272,272.0,1,272,746640
mDiffFit_382,654,934,1,277,4161600,3329335.4,5,16646677,270,270,270.0,1,270,746640
mDiffFit_333,654,934,1,277,4161600,3329335.4,5,16646677,260,260,260.0,1,260,746640
mDiffFit_73,654,934,1,277,4152960,3318967.4,5,16594837,269,269,269.0,1,269,746640
mDiffFit_438,654,934,1,277,4144320,3312055.4,5,16560277,270,270,270.0,1,270,746640
mDiffFit_305,654,934,1,277,4161600,3329335.4,5,16646677,265,265,265.0,1,265,746640
mDiffFit_154,654,934,1,277,4152960,3318967.4,5,16594837,269,269,269.0,1,269,746640
mProject_43,132,934,0,277,1533941,767109.0,2,1534218,4152960,4152960,4152960.0,2,8305920,5930728
mDiffFit_570,654,934,1,277,4152960,3318967.4,5,16594837,273,273,273.0,1,273,746640
mDiffFit_535,654,934,1,277,4144320,3315511.4,5,16577557,260,260,260.0,1,260,746640
mDiffFit_18,654,934,1,277,4152960,3318967.4,5,16594837,274,274,274.0,1,274,746640
mDiffFit_651,654,934,1,277,4144320,3312055.4,5,16560277,260,260,260.0,1,260,746640
mDiffFit_435,654,934,1,277,4161600,3329335.4,5,16646677,272,272,272.0,1,272,746640
mDiffFit_230,654,934,1,277,4161600,3329335.4,5,16646677,269,269,269.0,1,269,746640
mDiffFit_607,654,934,1,277,4144320,3315511.4,5,16577557,265,265,265.0,1,265,746640
mBackground_74,132,934,4,2476,4161600,2083253.0,4,8333012,4161600,4161600,4161600.0,2,8323200,5793368
mDiffFit_432,654,934,1,277,4170240,3332791.4,5,16663957,266,266,266.0,1,266,746640
mDiffFit_4,654,934,1,277,4152960,3318967.4,5,16594837,267,267,267.0,1,267,746640
mBackground_80,132,934,4,2476,4161600,2083253.0,4,8333012,4161600,4161600,4161600.0,2,8323200,5793368
mDiffFit_287,654,934,1,277,4161600,3329335.4,5,16646677,265,265,265.0,1,265,746640
mDiffFit_503,654,934,1,277,4144320,3315511.4,5,16577557,260,260,260.0,1,260,746640
mBackground_12,132,934,4,2476,4152960,2078933.0,4,8315732,4152960,4152960,4152960.0,2,8305920,5793368
mProject_50,132,934,0,277,1470107,735192.0,2,1470384,4161600,4161600,4161600.0,2,8323200,5930728
mDiffFit_641,654,934,1,277,4144320,3315511.4,5,16577557,270,270,270.0,1,270,746640
mBackground_11,132,934,4,2476,4144320,2074613.0,4,8298452,4144320,4144320,4144320.0,2,8288640,5793368
mDiffFit_367,654,934,1,277,4170240,3332791.4,5,16663957,268,268,268.0,1,268,746640
mDiffFit_252,654,934,1,277,4161600,3329335.4,5,16646677,264,264,264.0,1,264,746640
mDiffFit_392,654,934,1,277,4161600,3329335.4,5,16646677,270,270,270.0,1,270,746640
mDiffFit_222,654,934,1,277,4161600,3329335.4,5,16646677,262,262,262.0,1,262,746640
mDiffFit_599,654,934,1,277,4144320,3315511.4,5,16577557,270,270,270.0,1,270,746640
mDiffFit_352,654,934,1,277,4161600,3329335.4,5,16646677,263,263,263.0,1,263,746640
mProject_77,132,934,0,277,1473865,737071.0,2,1474142,4161600,4161600,4161600.0,2,8323200,5930728
mDiffFit_543,654,934,1,277,4144320,3315511.4,5,16577557,265,265,265.0,1,265,746640
mDiffFit_357,654,934,1,277,4161600,3329335.4,5,16646677,268,268,268.0,1,268,746640
mDiffFit_339,654,934,1,277,4161600,3329335.4,5,16646677,267,267,267.0,1,267,746640
mDiffFit_204,654,934,1,277,4152960,3322423.4,5,16612117,266,266,266.0,1,266,746640
mBackground_27,132,934,4,2476,4144320,2074613.0,4,8298452,4144320,4144320,4144320.0,2,8288640,5793368
mProject_89,132,934,0,277,1472843,736560.0,2,1473120,4135680,4135680,4135680.0,2,8271360,5930728
mBackground_14,132,934,4,2476,4152960,2078933.0,4,8315732,4152960,4152960,4152960.0,2,8305920,5793368
mProject_71,132,934,0,277,1469826,735051.5,2,1470103,4161600,4161600,4161600.0,2,8323200,5930728
mProject_53,132,934,0,277,1472800,736538.5,2,1473077,4161600,4161600,4161600.0,2,8323200,5930728
mAdd_2,3,934,6,275,4173120,4070370.1222222224,90,366333311,12703680,12703680,12703680.0,2,25407360,5827296
mBackground_76,132,934,4,2476,4170240,2087573.0,4,8350292,4170240,4170240,4170240.0,2,8340480,5793368
mDiffFit_454,654,934,1,277,4144320,3315511.4,5,16577557,271,271,271.0,1,271,746640
mDiffFit_337,654,934,1,277,4161600,3329335.4,5,16646677,264,264,264.0,1,264,746640
mDiffFit_24,654,934,1,277,4152960,3322423.4,5,16612117,265,265,265.0,1,265,746640
mDiffFit_509,654,934,1,277,4144320,3315511.4,5,16577557,284,284,284.0,1,284,746640
mDiffFit_491,654,934,1,277,4144320,3315511.4,5,16577557,270,270,270.0,1,270,746640
mDiffFit_626,654,934,1,277,4135680,3308599.4,5,16542997,268,268,268.0,1,268,746640
mBackground_72,132,934,4,2476,4161600,2083253.0,4,8333012,4161600,4161600,4161600.0,2,8323200,5793368
mBackground_32,132,934,4,2476,4152960,2078933.0,4,8315732,4152960,4152960,4152960.0,2,8305920,5793368
mDiffFit_14,654,934,1,277,4144320,3315511.4,5,16577557,272,272,272.0,1,272,746640
mDiffFit_621,654,934,1,277,4144320,3312055.4,5,16560277,270,270,270.0,1,270,746640
mDiffFit_218,654,934,1,277,4152960,3318967.4,5,16594837,272,272,272.0,1,272,746640
mDiffFit_574,654,934,1,277,4152960,3318967.4,5,16594837,266,266,266.0,1,266,746640
mDiffFit_398,654,934,1,277,4161600,3329335.4,5,16646677,269,269,269.0,1,269,746640
mDiffFit_262,654,934,1,277,4170240,3332791.4,5,16663957,267,267,267.0,1,267,746640
mDiffFit_588,654,934,1,277,4150080,3317815.4,5,16589077,265,265,265.0,1,265,746640
mDiffFit_388,654,934,1,277,4161600,3329335.4,5,16646677,270,270,270.0,1,270,746640
mDiffFit_282,654,934,1,277,4161600,3329335.4,5,16646677,260,260,260.0,1,260,746640
mDiffFit_396,654,934,1,277,4161600,3329335.4,5,16646677,270,270,270.0,1,270,746640
mDiffFit_456,654,934,1,277,4144320,3312055.4,5,16560277,270,270,270.0,1,270,746640
mDiffFit_508,654,934,1,277,4144320,3315511.4,5,16577557,259,259,259.0,1,259,746640
mDiffFit_505,654,934,1,277,4144320,3315511.4,5,16577557,286,286,286.0,1,286,746640
mDiffFit_384,654,934,1,277,4161600,3329335.4,5,16646677,266,266,266.0,1,266,746640
mDiffFit_76,654,934,1,277,4152960,3318967.4,5,16594837,263,263,263.0,1,263,746640
mDiffFit_137,654,934,1,277,4158720,3324727.4,5,16623637,268,268,268.0,1,268,746640
mDiffFit_233,654,934,1,277,4170240,3332791.4,5,16663957,272,272,272.0,1,272,746640
mViewer_4,4,934,7,12703680,12703680,12703680.0,3,38111040,3482445,3482445,3482445.0,1,3482445,5041472
mDiffFit_401,654,934,1,277,4161600,3329335.4,5,16646677,268,268,268.0,1,268,746640
mDiffFit_374,654,934,1,277,4161600,3329335.4,5,16646677,267,267,267.0,1,267,746640
mDiffFit_648,654,934,1,277,4144320,3315511.4,5,16577557,268,268,268.0,1,268,746640
mDiffFit_430,654,934,1,277,4170240,3332791.4,5,16663957,263,263,263.0,1,263,746640
mBackground_41,132,934,4,2476,4144320,2074613.0,4,8298452,4144320,4144320,4144320.0,2,8288640,5793368
mImgtbl_3,3,934,5,7336,4152960,4051555.0222222223,45,182319976,20076,20076,20076.0,1,20076,5911576
mConcatFit_3,3,934,2,258,28860,397.4474885844749,219,87041,45553,45553,45553.0,1,45553,799096
mDiffFit_576,654,934,1,277,4144320,3315511.4,5,16577557,269,269,269.0,1,269,746640
mProject_21,132,934,0,277,1541620,770948.5,2,1541897,4144320,4144320,4144320.0,2,8288640,5930728
mDiffFit_36,654,934,1,277,4152960,3318967.4,5,16594837,269,269,269.0,1,269,746640
mProject_25,132,934,0,277,1533908,767092.5,2,1534185,4144320,4144320,4144320.0,2,8288640,5930728
mDiffFit_386,654,934,1,277,4161600,3329335.4,5,16646677,273,273,273.0,1,273,746640
mDiffFit_561,654,934,1,277,4144320,3315511.4,5,16577557,266,266,266.0,1,266,746640
mDiffFit_622,654,934,1,277,4144320,3315511.4,5,16577557,272,272,272.0,1,272,746640
mDiffFit_521,654,934,1,277,4144320,3312055.4,5,16560277,265,265,265.0,1,265,746640
mDiffFit_426,654,934,1,277,4161600,3329335.4,5,16646677,267,267,267.0,1,267,746640
mDiffFit_197,654,934,1,277,4152960,3318967.4,5,16594837,268,268,268.0,1,268,746640
mDiffFit_31,654,934,1,277,4152960,3318967.4,5,16594837,264,264,264.0,1,264,746640
mDiffFit_640,654,934,1,277,4144320,3315511.4,5,16577557,274,274,274.0,1,274,746640
mBackground_36,132,934,4,2476,4152960,2078933.0,4,8315732,4152960,4152960,4152960.0,2,8305920,5793368
mProject_9,132,934,0,277,1529220,764748.5,2,1529497,4152960,4152960,4152960.0,2,8305920,5930728
mDiffFit_75,654,934,1,277,4152960,3318967.4,5,16594837,260,260,260.0,1,260,746640
mDiffFit_9,654,934,1,277,4152960,3318967.4,5,16594837,271,271,271.0,1,271,746640
mBackground_43,132,934,4,2476,4152960,2078933.0,4,8315732,4152960,4152960,4152960.0,2,8305920,5793368
mDiffFit_207,654,934,1,277,4152960,3322423.4,5,16612117,267,267,267.0,1,267,746640
mDiffFit_411,654,934,1,277,4161600,3329335.4,5,16646677,276,276,276.0,1,276,746640
mDiffFit_460,654,934,1,277,4152960,3318967.4,5,16594837,273,273,273.0,1,273,746640
mBackground_93,132,934,4,2476,4144320,2074613.0,4,8298452,4144320,4144320,4144320.0,2,8288640,5793368
mDiffFit_315,654,934,1,277,4161600,3329335.4,5,16646677,263,263,263.0,1,263,746640
mDiffFit_65,654,934,1,277,4152960,3322423.4,5,16612117,264,264,264.0,1,264,746640
mBackground_103,132,934,4,2476,4144320,2074613.0,4,8298452,4144320,4144320,4144320.0,2,8288640,5793368
mDiffFit_387,654,934,1,277,4161600,3329335.4,5,16646677,261,261,261.0,1,261,746640
mDiffFit_449,654,934,1,277,4144320,3315511.4,5,16577557,261,261,261.0,1,261,746640
mDiffFit_294,654,934,1,277,4161600,3329335.4,5,16646677,265,265,265.0,1,265,746640
mDiffFit_30,654,934,1,277,4152960,3322423.4,5,16612117,267,267,267.0,1,267,746640
mDiffFit_150,654,934,1,277,4152960,3318967.4,5,16594837,267,267,267.0,1,267,746640
mDiffFit_85,654,934,1,277,4152960,3322423.4,5,16612117,268,268,268.0,1,268,746640
mDiffFit_217,654,934,1,277,4152960,3322423.4,5,16612117,268,268,268.0,1,268,746640
mDiffFit_243,654,934,1,277,4161600,3329335.4,5,16646677,262,262,262.0,1,262,746640
mProject_121,132,934,0,277,1467195,733736.0,2,1467472,4135680,4135680,4135680.0,2,8271360,5930728
mBackground_51,132,934,4,2476,4161600,2083253.0,4,8333012,4161600,4161600,4161600.0,2,8323200,5793368
mDiffFit_311,654,934,1,277,4173120,3333943.4,5,16669717,264,264,264.0,1,264,746640
mProject_68,132,934,0,277,1469884,735080.5,2,1470161,4161600,4161600,4161600.0,2,8323200,5930728
mDiffFit_575,654,934,1,277,4144320,3312055.4,5,16560277,265,265,265.0,1,265,746640
mDiffFit_467,654,934,1,277,4152960,3318967.4,5,16594837,268,268,268.0,1,268,746640
mDiffFit_49,654,934,1,277,4152960,3318967.4,5,16594837,263,263,263.0,1,263,746640
mDiffFit_447,654,934,1,277,4144320,3312055.4,5,16560277,267,267,267.0,1,267,746640
mDiffFit_194,654,934,1,277,4144320,3315511.4,5,16577557,268,268,268.0,1,268,746640
mBackground_83,132,934,4,2476,4170240,2087573.0,4,8350292,4170240,4170240,4170240.0,2,8340480,5793368
mDiffFit_317,654,934,1,277,4161600,3329335.4,5,16646677,267,267,267.0,1,267,746640
mProject_6,132,934,0,277,1532584,766430.5,2,1532861,4144320,4144320,4144320.0,2,8288640,5930728
mBackground_109,132,934,4,2476,4144320,2074613.0,4,8298452,4144320,4144320,4144320.0,2,8288640,5793368
mDiffFit_495,654,934,1,277,4144320,3315511.4,5,16577557,266,266,266.0,1,266,746640
mProject_87,132,934,0,277,1465849,733063.0,2,1466126,4161600,4161600,4161600.0,2,8323200,5930728
mDiffFit_142,654,934,1,277,4144320,3315511.4,5,16577557,268,268,268.0,1,268,746640
mBackground_57,132,934,4,2476,4161600,2083253.0,4,8333012,4161600,4161600,4161600.0,2,8323200,5793368
mDiffFit_259,654,934,1,277,4161600,3329335.4,5,16646677,268,268,268.0,1,268,746640
mBackground_110,132,934,4,2476,4150080,2077493.0,4,8309972,4150080,4150080,4150080.0,2,8300160,5793368
mDiffFit_639,654,934,1,277,4144320,3315511.4,5,16577557,264,264,264.0,1,264,746640
mDiffFit_600,654,934,1,277,4144320,3315511.4,5,16577557,267,267,267.0,1,267,746640
mProject_13,132,934,0,277,1532754,766515.5,2,1533031,4144320,4144320,4144320.0,2,8288640,5930728
mBackground_10,132,934,4,2476,4144320,2074613.0,4,8298452,4144320,4144320,4144320.0,2,8288640,5793368
mBackground_69,132,934,4,2476,4161600,2083253.0,4,8333012,4161600,4161600,4161600.0,2,8323200,5793368
mProject_46,132,934,0,277,1468341,734309.0,2,1468618,4161600,4161600,4161600.0,2,8323200,5930728
mDiffFit_46,654,934,1,277,4144320,3315511.4,5,16577557,269,269,269.0,1,269,746640
mProject_27,132,934,0,277,1529845,765061.0,2,1530122,4144320,4144320,4144320.0,2,8288640,5930728
mBackground_78,132,934,4,2476,4161600,2083253.0,4,8333012,4161600,4161600,4161600.0,2,8323200,5793368
mProject_115,132,934,0,277,1466956,733616.5,2,1467233,4144320,4144320,4144320.0,2,8288640,5930728
mProject_105,132,934,0,277,1466760,733518.5,2,1467037,4144320,4144320,4144320.0,2,8288640,5930728
mBackground_111,132,934,4,2476,4144320,2074613.0,4,8298452,4144320,4144320,4144320.0,2,8288640,5793368
mDiffFit_236,654,934,1,277,4161600,3329335.4,5,16646677,270,270,270.0,1,270,746640
mDiffFit_292,654,934,1,277,4170240,3332791.4,5,16663957,263,263,263.0,1,263,746640
mBackground_84,132,934,4,2476,4161600,2083253.0,4,8333012,4161600,4161600,4161600.0,2,8323200,5793368
mProject_106,132,934,0,277,1467050,733663.5,2,1467327,4144320,4144320,4144320.0,2,8288640,5930728
mDiffFit_125,654,934,1,277,4152960,3318967.4,5,16594837,270,270,270.0,1,270,746640
mBackground_61,132,934,4,2476,4161600,2083253.0,4,8333012,4161600,4161600,4161600.0,2,8323200,5793368
mBackground_67,132,934,4,2476,4161600,2083253.0,4,8333012,4161600,4161600,4161600.0,2,8323200,5793368
mDiffFit_249,654,934,1,277,4161600,3329335.4,5,16646677,266,266,266.0,1,266,746640
mProject_90,132,934,0,277,1467205,733741.0,2,1467482,4144320,4144320,4144320.0,2,8288640,5930728
mDiffFit_568,654,934,1,277,4144320,3315511.4,5,16577557,270,270,270.0,1,270,746640
mDiffFit_442,654,934,1,277,4144320,3312055.4,5,16560277,264,264,264.0,1,264,746640
mBackground_22,132,934,4,2476,4152960,2078933.0,4,8315732,4152960,4152960,4152960.0,2,8305920,5793368
mBackground_7,132,934,4,2476,4152960,2078933.0,4,8315732,4152960,4152960,4152960.0,2,8305920,5793368
mDiffFit_587,654,934,1,277,4144320,3312055.4,5,16560277,261,261,261.0,1,261,746640
mDiffFit_254,654,934,1,277,4161600,3329335.4,5,16646677,270,270,270.0,1,270,746640
mDiffFit_348,654,934,1,277,4161600,3329335.4,5,16646677,265,265,265.0,1,265,746640
mDiffFit_331,654,934,1,277,4161600,3329335.4,5,16646677,261,261,261.0,1,261,746640
mDiffFit_490,654,934,1,277,4144320,3315511.4,5,16577557,268,268,268.0,1,268,746640
mProject_103,132,934,0,277,1467584,733930.5,2,1467861,4144320,4144320,4144320.0,2,8288640,5930728
mDiffFit_514,654,934,1,277,4144320,3315511.4,5,16577557,264,264,264.0,1,264,746640
mDiffFit_113,654,934,1,277,4144320,3315511.4,5,16577557,261,261,261.0,1,261,746640
mDiffFit_196,654,934,1,277,4152960,3318967.4,5,16594837,266,266,266.0,1,266,746640
mDiffFit_29,654,934,1,277,4152960,3322423.4,5,16612117,265,265,265.0,1,265,746640
mDiffFit_250,654,934,1,277,4161600,3329335.4,5,16646677,269,269,269.0,1,269,746640
mDiffFit_128,654,934,1,277,4144320,3315511.4,5,16577557,270,270,270.0,1,270,746640
mDiffFit_177,654,934,1,277,4158720,3324727.4,5,16623637,270,270,270.0,1,270,746640
mDiffFit_500,654,934,1,277,4144320,3315511.4,5,16577557,260,260,260.0,1,260,746640
mBackground_104,132,934,4,2476,4144320,2074613.0,4,8298452,4144320,4144320,4144320.0,2,8288640,5793368
mProject_20,132,934,0,277,1532204,766240.5,2,1532481,4144320,4144320,4144320.0,2,8288640,5930728
mProject_36,132,934,0,277,1533954,767115.5,2,1534231,4152960,4152960,4152960.0,2,8305920,5930728
mDiffFit_634,654,934,1,277,4144320,3312055.4,5,16560277,266,266,266.0,1,266,746640
mDiffFit_654,654,934,1,277,4152960,3315511.4,5,16577557,266,266,266.0,1,266,746640
mDiffFit_631,654,934,1,277,4135680,3308599.4,5,16542997,274,274,274.0,1,274,746640
mDiffFit_221,654,934,1,277,4161600,3329335.4,5,16646677,268,268,268.0,1,268,746640
mDiffFit_148,654,934,1,277,4152960,3318967.4,5,16594837,265,265,265.0,1,265,746640
mDiffFit_28,654,934,1,277,4152960,3318967.4,5,16594837,263,263,263.0,1,263,746640
mDiffFit_565,654,934,1,277,4144320,3315511.4,5,16577557,267,267,267.0,1,267,746640
mImgtbl_2,3,934,5,7336,4173120,4070307.0222222223,45,183163816,20076,20076,20076.0,1,20076,5911576
mBackground_4,132,934,4,2476,4152960,2078933.0,4,8315732,4152960,4152960,4152960.0,2,8305920,5793368
mDiffFit_43,654,934,1,277,4152960,3322423.4,5,16612117,266,266,266.0,1,266,746640
mBackground_88,132,934,4,2476,4161600,2083253.0,4,8333012,4161600,4161600,4161600.0,2,8323200,5793368
mDiffFit_354,654,934,1,277,4161600,3329335.4,5,16646677,272,272,272.0,1,272,746640
mProject_69,132,934,0,277,1473216,736746.5,2,1473493,4161600,4161600,4161600.0,2,8323200,5930728
mBackground_122,132,934,4,2476,4144320,2074613.0,4,8298452,4144320,4144320,4144320.0,2,8288640,5793368
mDiffFit_21,654,934,1,277,4152960,3318967.4,5,16594837,260,260,260.0,1,260,746640
